event_id,event_title,event_volume,event_liquidity,n_markets,market_id,question,p_yes_mid,p_yes_mid_valid,best_bid,best_ask,end_date
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601838,Will Person P win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601839,Will Person Q win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601840,Will Person R win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601841,Will Person S win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601842,Will Person T win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601843,Will Person U win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601844,Will Person V win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601845,Will Person W win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601846,Will Person X win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601847,Will Person Y win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601848,Will Person Z win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
45915,Brazil Presidential Election,131156085.104155,13261048.64759,32,601849,Will another person win the 2026 Brazilian presidential election?,,False,0.0,1.0,2026-10-04T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679018,Will Marine Le Pen win the 2027 French presidential election?,0.316,True,0.315,0.317,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679019,Will Jordan Bardella win the 2027 French presidential election?,0.0275,True,0.026,0.029,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679020,Will Éric Zemmour win the 2027 French presidential election?,0.0075,True,0.007,0.008,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679021,Will Édouard Philippe win the 2027 French presidential election?,0.255,True,0.25,0.26,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679022,Will David Lisnard win the 2027 French presidential election?,0.0285,True,0.028,0.029,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679023,Will Xavier Bertrand win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679024,Will Laurent Wauquiez win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679025,Will François Ruffin win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679026,Will Gabriel Attal win the 2027 French presidential election?,0.035,True,0.034,0.036,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679027,Will Bruno Retailleau win the 2027 French presidential election?,0.0205,True,0.02,0.021,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679028,Will François Hollande win the 2027 French presidential election?,0.0325,True,0.032,0.033,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679029,Will Raphaël Glucksmann win the 2027 French presidential election?,0.021,True,0.02,0.022,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679030,Will Jean-Luc Mélenchon win the 2027 French presidential election?,0.125,True,0.12,0.13,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679031,Will Marine Tondelier win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679032,Will Fabien Roussel win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679033,Will Olivier Faure win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679034,Will Dominique de Villepin win the 2027 French presidential election?,0.017,True,0.016,0.018,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679035,Will Ségolène Royal win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679036,Will François Asselineau win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679037,Will Clémentine Autain win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679038,Will Nicolas Dupont-Aignan win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679039,Will Michel Barnier win the 2027 French presidential election?,0.0025,True,0.002,0.003,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679040,Will Valérie Pécresse win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679041,Will François Bayrou win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679042,Will Élisabeth Borne win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679043,Will Yaël Braun-Pivet win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679044,Will Jean Castex win the 2027 French presidential election?,0.0025,True,0.002,0.003,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679045,Will Gérald Darmanin win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679046,Will Carole Delga win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679047,Will Bernard Cazeneuve win the 2027 French presidential election?,0.0035,True,0.003,0.004,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679048,Will Manuel Bompard win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679049,Will Mathilde Panot win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679050,Will another person win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679051,Will Sarah Knafo win the 2027 French presidential election?,0.018,True,0.017,0.019,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679052,Will Juan Branco win the 2027 French presidential election?,0.0025,True,0.002,0.003,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679053,Will Clémence Guetté win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679054,Will Sébastien Lecornu win the 2027 French presidential election?,0.019,True,0.018,0.02,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679055,Will Karim Bouamrane win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679056,Will Lucie Castets win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679057,Will Yannick Jadot win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679058,Will François Baroin win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679059,Will Marion Maréchal win the 2027 French presidential election?,0.0015,True,0.001,0.002,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679060,Will Person J win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679061,Will Person K win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679062,Will Person L win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679063,Will Person M win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679064,Will Person N win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679065,Will Person O win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679066,Will Person P win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679067,Will Person Q win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679068,Will Person R win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679069,Will Person S win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679070,Will Person T win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679071,Will Person U win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679072,Will Person V win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679073,Will Person W win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679074,Will Person X win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679075,Will Person Y win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679076,Will Person Z win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679077,Will Person AA win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679078,Will Person AB win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679079,Will Person AC win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679080,Will Person AD win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679081,Will Person AE win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679082,Will Person AF win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679083,Will Person AG win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679084,Will Person AH win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679085,Will Person AI win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679086,Will Person AJ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679087,Will Person AK win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679088,Will Person AL win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679089,Will Person AM win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679090,Will Person AN win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679091,Will Person AO win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679092,Will Person AP win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679093,Will Person AQ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679094,Will Person AR win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679095,Will Person AS win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679096,Will Person AT win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679097,Will Person AU win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679098,Will Person AV win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679099,Will Person AW win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679100,Will Person AX win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679101,Will Person AY win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679102,Will Person AZ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679103,Will Person BA win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679104,Will Person BB win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679105,Will Person BC win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679106,Will Person BD win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679107,Will Person BE win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679108,Will Person BF win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679109,Will Person BG win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679110,Will Person BH win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679111,Will Person BI win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679112,Will Person BJ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679113,Will Person BK win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679114,Will Person BL win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679115,Will Person BM win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679116,Will Person BN win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679117,Will Person BO win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679118,Will Person BP win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679119,Will Person BQ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679120,Will Person BR win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679121,Will Person BS win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679122,Will Person BT win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679123,Will Person BU win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679124,Will Person BV win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679125,Will Person BW win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679126,Will Person BX win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679127,Will Person BY win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679128,Will Person BZ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679129,Will Person CA win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679130,Will Person CB win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679131,Will Person CC win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679132,Will Person CD win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679133,Will Person CE win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679134,Will Person CF win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679135,Will Person CG win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679136,Will Person CH win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679137,Will Person CI win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679138,Will Person CJ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679139,Will Person CK win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679140,Will Person CL win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679141,Will Person CM win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679142,Will Person CN win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679143,Will Person CO win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679144,Will Person CP win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
79987,Next French Presidential Election,120966619.35492899,15407823.82399,128,679145,Will Person CQ win the 2027 French presidential election?,,False,0.0,1.0,2027-04-30T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105740,Will Edmundo González be the leader of Venezuela end of 2026?,0.0035,True,0.003,0.004,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105741,Will María Corina Machado be the leader of Venezuela end of 2026?,0.02,True,0.019,0.021,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105742,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,0.095,True,0.09,0.1,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105743,Will Diosdado Cabello Rondón be the leader of Venezuela end of 2026?,0.003,True,0.002,0.004,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105744,Will Nicolás Maduro be the leader of Venezuela end of 2026?,0.855,True,0.852,0.858,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105745,Will Dinorah Figuera be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105746,Will Donald Trump be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105747,Will Vladimir Padrino López be the leader of Venezuela end of 2026?,0.002,True,0.001,0.003,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105748,Will Marco Rubio be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105749,Will Jorge Rodríguez be the leader of Venezuela end of 2026?,0.0025,True,0.002,0.003,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105750,Will Pete Hegseth be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105751,Will Evan Pettus be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105752,Will Frank Donovan be the leader of Venezuela end of 2026?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105753,Will Dan Caine be the leader of Venezuela end of 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105754,Will Richard Grenell be the leader of Venezuela end of 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105755,Will there be no head of state of Venezuela end of 2026?,0.012,True,0.009,0.015,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105756,Will Leader 1 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105757,Will Leader 2 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105758,Will Leader 3 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105759,Will Leader 4 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105760,Will Leader 5 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105761,Will Leader 6 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105762,Will Leader 7 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105763,Will Leader 8 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105764,Will Leader 9 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105765,Will Leader 10 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105766,Will Leader 11 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
143443,Venezuela leader end of 2026?,95774885.27022699,1813728.39056,57,1105767,Will Leader 12 be the leader of Venezuela end of 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
